"","Sensitivity","1-Specificity"
"1467",0.979095270733379,0.316657701273086
"1468",0.979095270733379,0.316837009144701
"1469",0.979095270733379,0.317016317016317
"1470",0.979095270733379,0.317195624887933
"1471",0.979095270733379,0.317374932759548
"1472",0.979095270733379,0.317733548502779
"1473",0.979095270733379,0.317912856374395
"1474",0.979095270733379,0.31809216424601
"1475",0.979095270733379,0.318271472117626
"1476",0.979095270733379,0.318450779989242
"1477",0.979095270733379,0.318630087860857
"1478",0.979095270733379,0.318809395732473
"1479",0.979095270733379,0.318988703604088
"1480",0.979095270733379,0.319168011475704
"1481",0.979095270733379,0.319347319347319
"1482",0.979095270733379,0.319526627218935
"1483",0.979095270733379,0.31970593509055
"1484",0.979095270733379,0.319885242962166
"1485",0.979095270733379,0.320064550833782
"1486",0.979095270733379,0.320243858705397
"1487",0.979095270733379,0.320423166577013
"1488",0.979095270733379,0.320602474448628
"1489",0.979095270733379,0.320781782320244
"1490",0.979095270733379,0.320961090191859
"1491",0.979095270733379,0.321319705935091
"1492",0.979095270733379,0.321499013806706
"1493",0.979095270733379,0.321678321678322
"1494",0.979095270733379,0.321857629549937
"1495",0.979095270733379,0.322216245293168
"1496",0.979095270733379,0.322395553164784
"1497",0.979095270733379,0.322574861036399
"1498",0.979095270733379,0.322754168908015
"1499",0.979095270733379,0.322933476779631
"1500",0.979095270733379,0.323112784651246
"1501",0.979095270733379,0.323292092522862
"1502",0.979095270733379,0.323471400394477
"1503",0.979095270733379,0.323650708266093
"1504",0.979095270733379,0.323830016137708
"1505",0.979095270733379,0.324009324009324
"1506",0.978752570253598,0.324009324009324
"1507",0.978752570253598,0.32418863188094
"1508",0.978752570253598,0.324367939752555
"1509",0.978409869773818,0.324367939752555
"1510",0.978409869773818,0.324547247624171
"1511",0.978409869773818,0.324905863367402
"1512",0.978409869773818,0.325085171239017
"1513",0.978409869773818,0.325264479110633
"1514",0.978409869773818,0.325443786982249
"1515",0.978409869773818,0.325623094853864
"1516",0.978409869773818,0.32580240272548
"1517",0.978409869773818,0.325981710597095
"1518",0.978409869773818,0.326161018468711
"1519",0.978409869773818,0.326340326340326
"1520",0.978409869773818,0.326519634211942
"1521",0.978409869773818,0.326698942083557
"1522",0.978409869773818,0.326878249955173
"1523",0.978409869773818,0.327057557826789
"1524",0.978409869773818,0.327236865698404
"1525",0.978409869773818,0.32741617357002
"1526",0.978409869773818,0.327595481441635
"1527",0.978409869773818,0.327774789313251
"1528",0.978409869773818,0.327954097184866
"1529",0.978409869773818,0.328133405056482
"1530",0.978409869773818,0.328312712928098
"1531",0.978409869773818,0.328492020799713
"1532",0.978409869773818,0.328850636542944
"1533",0.978409869773818,0.32902994441456
"1534",0.978409869773818,0.329209252286175
"1535",0.978409869773818,0.329388560157791
"1536",0.978409869773818,0.329567868029406
"1537",0.978409869773818,0.329747175901022
"1538",0.978409869773818,0.329926483772638
"1539",0.978409869773818,0.330105791644253
"1540",0.978409869773818,0.330285099515869
"1541",0.978409869773818,0.330464407387484
"1542",0.978409869773818,0.3306437152591
"1543",0.978409869773818,0.330823023130715
"1544",0.978409869773818,0.331002331002331
"1545",0.978409869773818,0.331181638873947
"1546",0.978409869773818,0.331360946745562
"1547",0.978409869773818,0.331540254617178
"1548",0.978409869773818,0.331719562488793
"1549",0.978409869773818,0.332078178232024
"1550",0.978409869773818,0.33225748610364
"1551",0.978409869773818,0.332436793975255
"1552",0.978409869773818,0.332616101846871
"1553",0.978409869773818,0.332795409718487
"1554",0.978409869773818,0.332974717590102
"1555",0.978409869773818,0.333333333333333
"1556",0.978409869773818,0.333512641204949
"1557",0.978409869773818,0.333691949076564
"1558",0.978409869773818,0.33387125694818
"1559",0.978409869773818,0.334050564819796
"1560",0.978409869773818,0.334229872691411
"1561",0.978409869773818,0.334409180563027
"1562",0.978409869773818,0.334588488434642
"1563",0.978409869773818,0.334767796306258
"1564",0.978409869773818,0.334947104177873
"1565",0.978409869773818,0.335126412049489
"1566",0.978409869773818,0.335305719921105
"1567",0.978409869773818,0.33548502779272
"1568",0.978409869773818,0.335664335664336
"1569",0.978409869773818,0.335843643535951
"1570",0.978409869773818,0.336022951407567
"1571",0.978409869773818,0.336202259279182
"1572",0.978409869773818,0.336381567150798
"1573",0.978409869773818,0.336560875022413
"1574",0.978409869773818,0.336740182894029
"1575",0.978409869773818,0.336919490765645
"1576",0.978409869773818,0.33709879863726
"1577",0.978409869773818,0.337278106508876
"1578",0.978409869773818,0.337457414380491
"1579",0.978409869773818,0.337636722252107
"1580",0.978409869773818,0.337816030123722
"1581",0.978409869773818,0.337995337995338
"1582",0.978409869773818,0.338174645866954
"1583",0.978409869773818,0.338533261610185
"1584",0.978409869773818,0.3387125694818
"1585",0.978409869773818,0.339071185225031
"1586",0.978409869773818,0.339250493096647
"1587",0.978409869773818,0.339429800968263
"1588",0.978067169294037,0.339429800968263
"1589",0.978067169294037,0.339609108839878
"1590",0.978067169294037,0.339788416711494
"1591",0.978067169294037,0.339967724583109
"1592",0.978067169294037,0.340147032454725
"1593",0.978067169294037,0.34032634032634
"1594",0.978067169294037,0.340505648197956
"1595",0.978067169294037,0.340684956069571
"1596",0.978067169294037,0.340864263941187
"1597",0.978067169294037,0.341043571812803
"1598",0.978067169294037,0.341222879684418
"1599",0.978067169294037,0.341402187556034
"1600",0.977724468814256,0.341402187556034
"1601",0.977724468814256,0.341581495427649
"1602",0.977724468814256,0.341760803299265
"1603",0.977724468814256,0.34194011117088
"1604",0.977724468814256,0.342119419042496
"1605",0.977724468814256,0.342298726914112
"1606",0.977724468814256,0.342478034785727
"1607",0.977724468814256,0.342657342657343
"1608",0.977724468814256,0.342836650528958
"1609",0.977381768334476,0.342836650528958
"1610",0.977039067854695,0.342836650528958
"1611",0.977039067854695,0.343015958400574
"1612",0.977039067854695,0.343195266272189
"1613",0.977039067854695,0.343374574143805
"1614",0.977039067854695,0.34355388201542
"1615",0.977039067854695,0.343733189887036
"1616",0.977039067854695,0.343912497758652
"1617",0.977039067854695,0.344091805630267
"1618",0.977039067854695,0.344271113501883
"1619",0.977039067854695,0.344450421373498
"1620",0.977039067854695,0.344629729245114
"1621",0.977039067854695,0.344809037116729
"1622",0.977039067854695,0.344988344988345
"1623",0.977039067854695,0.345167652859961
"1624",0.977039067854695,0.345346960731576
"1625",0.977039067854695,0.345526268603192
"1626",0.977039067854695,0.345705576474807
"1627",0.977039067854695,0.345884884346423
"1628",0.976696367374914,0.345884884346423
"1629",0.976696367374914,0.346064192218038
"1630",0.976696367374914,0.346243500089654
"1631",0.976696367374914,0.34642280796127
"1632",0.976696367374914,0.346602115832885
"1633",0.976696367374914,0.346781423704501
"1634",0.976696367374914,0.346960731576116
"1635",0.976696367374914,0.347140039447732
"1636",0.976696367374914,0.347319347319347
"1637",0.976696367374914,0.347498655190963
"1638",0.976696367374914,0.347857270934194
"1639",0.976696367374914,0.34803657880581
"1640",0.976696367374914,0.348215886677425
"1641",0.976696367374914,0.348395194549041
"1642",0.976696367374914,0.348574502420656
"1643",0.976696367374914,0.348753810292272
"1644",0.976696367374914,0.348933118163887
"1645",0.976696367374914,0.349112426035503
"1646",0.976696367374914,0.349291733907119
"1647",0.976696367374914,0.349471041778734
"1648",0.976696367374914,0.34965034965035
"1649",0.976696367374914,0.349829657521965
"1650",0.976353666895134,0.350546889008427
"1651",0.976353666895134,0.350726196880043
"1652",0.976353666895134,0.350905504751659
"1653",0.976353666895134,0.351084812623274
"1654",0.976353666895134,0.35126412049489
"1655",0.976353666895134,0.351443428366505
"1656",0.976353666895134,0.351622736238121
"1657",0.976353666895134,0.351802044109736
"1658",0.976353666895134,0.351981351981352
"1659",0.976353666895134,0.352160659852968
"1660",0.976353666895134,0.352339967724583
"1661",0.976353666895134,0.352519275596199
"1662",0.976353666895134,0.352698583467814
"1663",0.976353666895134,0.35287789133943
"1664",0.976353666895134,0.353057199211045
"1665",0.976353666895134,0.353236507082661
"1666",0.976010966415353,0.353236507082661
"1667",0.976010966415353,0.353415814954276
"1668",0.976010966415353,0.353595122825892
"1669",0.975668265935572,0.353595122825892
"1670",0.975668265935572,0.353774430697508
"1671",0.975668265935572,0.353953738569123
"1672",0.975668265935572,0.354133046440739
"1673",0.975668265935572,0.354312354312354
"1674",0.975668265935572,0.35449166218397
"1675",0.975668265935572,0.354670970055585
"1676",0.975668265935572,0.354850277927201
"1677",0.975325565455792,0.355208893670432
"1678",0.975325565455792,0.355388201542048
"1679",0.975325565455792,0.355567509413663
"1680",0.975325565455792,0.355746817285279
"1681",0.974982864976011,0.355746817285279
"1682",0.974982864976011,0.355926125156894
"1683",0.974982864976011,0.35610543302851
"1684",0.974982864976011,0.356284740900126
"1685",0.974982864976011,0.356464048771741
"1686",0.974982864976011,0.356643356643357
"1687",0.974982864976011,0.356822664514972
"1688",0.974982864976011,0.357001972386588
"1689",0.974982864976011,0.357181280258203
"1690",0.974982864976011,0.357360588129819
"1691",0.974982864976011,0.357539896001434
"1692",0.974982864976011,0.35771920387305
"1693",0.974982864976011,0.357898511744666
"1694",0.974982864976011,0.358077819616281
"1695",0.974982864976011,0.358257127487897
"1696",0.974982864976011,0.358436435359512
"1697",0.974982864976011,0.358615743231128
"1698",0.974982864976011,0.358795051102743
"1699",0.974982864976011,0.358974358974359
"1700",0.97464016449623,0.358974358974359
"1701",0.97464016449623,0.359153666845975
"1702",0.97464016449623,0.35933297471759
"1703",0.97464016449623,0.359512282589206
"1704",0.97429746401645,0.359512282589206
"1705",0.97429746401645,0.359691590460821
"1706",0.97429746401645,0.359870898332437
"1707",0.97429746401645,0.360050206204052
"1708",0.97429746401645,0.360229514075668
"1709",0.97429746401645,0.360408821947283
"1710",0.97429746401645,0.360588129818899
"1711",0.97429746401645,0.360767437690515
"1712",0.97429746401645,0.36094674556213
"1713",0.97429746401645,0.361126053433746
"1714",0.97429746401645,0.361305361305361
"1715",0.97429746401645,0.361663977048592
"1716",0.97429746401645,0.361843284920208
"1717",0.97429746401645,0.362022592791824
"1718",0.97429746401645,0.362201900663439
"1719",0.97429746401645,0.362381208535055
"1720",0.973954763536669,0.362381208535055
"1721",0.973954763536669,0.36256051640667
"1722",0.973954763536669,0.362739824278286
"1723",0.973954763536669,0.362919132149901
"1724",0.973954763536669,0.363098440021517
"1725",0.973954763536669,0.363277747893132
"1726",0.973612063056888,0.363277747893132
"1727",0.973612063056888,0.363457055764748
"1728",0.973269362577108,0.363457055764748
"1729",0.972926662097327,0.363457055764748
"1730",0.972926662097327,0.363636363636364
"1731",0.972926662097327,0.363815671507979
"1732",0.972926662097327,0.36417428725121
"1733",0.972926662097327,0.364353595122826
"1734",0.972926662097327,0.364532902994441
"1735",0.972926662097327,0.364712210866057
"1736",0.972926662097327,0.364891518737673
"1737",0.972926662097327,0.365070826609288
"1738",0.972926662097327,0.365250134480904
"1739",0.972926662097327,0.365429442352519
"1740",0.972926662097327,0.365608750224135
"1741",0.972926662097327,0.36578805809575
"1742",0.972926662097327,0.365967365967366
"1743",0.972926662097327,0.366146673838982
"1744",0.972926662097327,0.366325981710597
"1745",0.972926662097327,0.366505289582213
"1746",0.972926662097327,0.366684597453828
"1747",0.972926662097327,0.366863905325444
"1748",0.972926662097327,0.367222521068675
"1749",0.972926662097327,0.36740182894029
"1750",0.972926662097327,0.367581136811906
"1751",0.972926662097327,0.367760444683522
"1752",0.972926662097327,0.367939752555137
"1753",0.972926662097327,0.368119060426753
"1754",0.972926662097327,0.368298368298368
"1755",0.972926662097327,0.368477676169984
"1756",0.972926662097327,0.368656984041599
"1757",0.972926662097327,0.368836291913215
"1758",0.972926662097327,0.369015599784831
"1759",0.972926662097327,0.369194907656446
"1760",0.972926662097327,0.369374215528062
"1761",0.972926662097327,0.369553523399677
"1762",0.972926662097327,0.369732831271293
"1763",0.972583961617546,0.369732831271293
"1764",0.972583961617546,0.369912139142908
"1765",0.972583961617546,0.370091447014524
"1766",0.972583961617546,0.370270754886139
"1767",0.972583961617546,0.370450062757755
"1768",0.972583961617546,0.370629370629371
"1769",0.972583961617546,0.370987986372602
"1770",0.972583961617546,0.371167294244217
"1771",0.972583961617546,0.371346602115833
"1772",0.972583961617546,0.371525909987448
"1773",0.972583961617546,0.371705217859064
"1774",0.972583961617546,0.37188452573068
"1775",0.972583961617546,0.372063833602295
"1776",0.972583961617546,0.372243141473911
"1777",0.972583961617546,0.372422449345526
"1778",0.972583961617546,0.372601757217142
"1779",0.972583961617546,0.372781065088757
"1780",0.972583961617546,0.372960372960373
"1781",0.972583961617546,0.373139680831989
"1782",0.972583961617546,0.373318988703604
"1783",0.972583961617546,0.37349829657522
"1784",0.972583961617546,0.373677604446835
"1785",0.972583961617546,0.373856912318451
"1786",0.972583961617546,0.374036220190066
"1787",0.972583961617546,0.374215528061682
"1788",0.972583961617546,0.374394835933297
"1789",0.972583961617546,0.374574143804913
"1790",0.972583961617546,0.374753451676529
"1791",0.972583961617546,0.374932759548144
"1792",0.972583961617546,0.37511206741976
"1793",0.972583961617546,0.375291375291375
"1794",0.972583961617546,0.375470683162991
"1795",0.972241261137766,0.375470683162991
"1796",0.972241261137766,0.375649991034606
"1797",0.972241261137766,0.375829298906222
"1798",0.972241261137766,0.376008606777838
"1799",0.972241261137766,0.376187914649453
"1800",0.972241261137766,0.376367222521069
"1801",0.972241261137766,0.376546530392684
"1802",0.972241261137766,0.3767258382643
"1803",0.972241261137766,0.376905146135915
"1804",0.972241261137766,0.377084454007531
"1805",0.971898560657985,0.377084454007531
"1806",0.971898560657985,0.377263761879147
"1807",0.971898560657985,0.377443069750762
"1808",0.971898560657985,0.377622377622378
"1809",0.971898560657985,0.377801685493993
"1810",0.971898560657985,0.377980993365609
"1811",0.971898560657985,0.378160301237224
"1812",0.971898560657985,0.37833960910884
"1813",0.971898560657985,0.378518916980455
"1814",0.971898560657985,0.378698224852071
"1815",0.971898560657985,0.378877532723687
"1816",0.971898560657985,0.379056840595302
"1817",0.971898560657985,0.379236148466918
"1818",0.971898560657985,0.379415456338533
"1819",0.971898560657985,0.379594764210149
"1820",0.971898560657985,0.379774072081764
"1821",0.971898560657985,0.37995337995338
"1822",0.971898560657985,0.380132687824996
"1823",0.971898560657985,0.380311995696611
"1824",0.971898560657985,0.380491303568227
"1825",0.971898560657985,0.380670611439842
"1826",0.971898560657985,0.380849919311458
"1827",0.971898560657985,0.381029227183073
"1828",0.971898560657985,0.381208535054689
"1829",0.971898560657985,0.381387842926304
"1830",0.971898560657985,0.38156715079792
"1831",0.971898560657985,0.381746458669536
"1832",0.971898560657985,0.381925766541151
"1833",0.971898560657985,0.382105074412767
"1834",0.971898560657985,0.382284382284382
"1835",0.971898560657985,0.382463690155998
"1836",0.971898560657985,0.382642998027613
"1837",0.971898560657985,0.382822305899229
"1838",0.971898560657985,0.38318092164246
"1839",0.971898560657985,0.383360229514076
"1840",0.971898560657985,0.383539537385691
"1841",0.971898560657985,0.383718845257307
"1842",0.971898560657985,0.383898153128922
"1843",0.971898560657985,0.384256768872153
"1844",0.971898560657985,0.384436076743769
"1845",0.971898560657985,0.384615384615385
"1846",0.971898560657985,0.384794692487
"1847",0.971898560657985,0.384974000358616
"1848",0.971898560657985,0.385153308230231
"1849",0.971898560657985,0.385332616101847
"1850",0.971555860178204,0.385332616101847
"1851",0.971555860178204,0.385511923973462
"1852",0.971555860178204,0.385691231845078
"1853",0.971555860178204,0.385870539716694
"1854",0.971555860178204,0.386049847588309
"1855",0.971555860178204,0.386229155459925
"1856",0.971555860178204,0.38640846333154
"1857",0.971213159698424,0.38640846333154
"1858",0.971213159698424,0.386587771203156
"1859",0.971213159698424,0.386767079074771
"1860",0.971213159698424,0.386946386946387
"1861",0.971213159698424,0.387125694818003
"1862",0.971213159698424,0.387305002689618
"1863",0.971213159698424,0.387484310561234
"1864",0.971213159698424,0.387663618432849
"1865",0.971213159698424,0.387842926304465
"1866",0.971213159698424,0.38802223417608
"1867",0.971213159698424,0.388201542047696
"1868",0.971213159698424,0.388380849919311
"1869",0.971213159698424,0.388560157790927
"1870",0.971213159698424,0.388739465662543
"1871",0.971213159698424,0.388918773534158
"1872",0.971213159698424,0.389098081405774
"1873",0.970870459218643,0.389098081405774
"1874",0.970870459218643,0.389277389277389
"1875",0.970870459218643,0.389456697149005
"1876",0.970870459218643,0.38963600502062
"1877",0.970870459218643,0.389815312892236
"1878",0.970870459218643,0.389994620763852
"1879",0.970870459218643,0.390173928635467
"1880",0.970870459218643,0.390353236507083
"1881",0.970870459218643,0.390532544378698
"1882",0.970870459218643,0.390711852250314
"1883",0.970870459218643,0.390891160121929
"1884",0.970870459218643,0.391070467993545
"1885",0.970870459218643,0.391429083736776
"1886",0.970527758738862,0.391429083736776
"1887",0.970527758738862,0.391608391608392
"1888",0.970527758738862,0.391787699480007
"1889",0.970527758738862,0.391967007351623
"1890",0.970527758738862,0.392504930966469
"1891",0.970527758738862,0.392684238838085
"1892",0.970527758738862,0.392863546709701
"1893",0.970527758738862,0.393042854581316
"1894",0.970527758738862,0.393222162452932
"1895",0.970527758738862,0.393401470324547
"1896",0.970527758738862,0.393580778196163
"1897",0.970527758738862,0.393760086067778
"1898",0.970527758738862,0.393939393939394
"1899",0.970527758738862,0.394118701811009
"1900",0.970527758738862,0.394298009682625
"1901",0.970185058259082,0.394298009682625
"1902",0.970185058259082,0.395015241169087
"1903",0.970185058259082,0.395194549040703
"1904",0.970185058259082,0.395373856912318
"1905",0.970185058259082,0.395553164783934
"1906",0.970185058259082,0.39573247265555
"1907",0.970185058259082,0.395911780527165
"1908",0.970185058259082,0.396091088398781
"1909",0.970185058259082,0.396270396270396
"1910",0.970185058259082,0.396449704142012
"1911",0.970185058259082,0.396629012013627
"1912",0.970185058259082,0.396808319885243
"1913",0.970185058259082,0.396987627756859
"1914",0.970185058259082,0.397166935628474
"1915",0.970185058259082,0.39734624350009
"1916",0.970185058259082,0.397525551371705
"1917",0.970185058259082,0.397704859243321
"1918",0.970185058259082,0.397884167114936
"1919",0.969842357779301,0.397884167114936
"1920",0.96949965729952,0.397884167114936
"1921",0.96949965729952,0.398063474986552
"1922",0.96915695681974,0.398063474986552
"1923",0.96915695681974,0.398242782858167
"1924",0.96915695681974,0.398422090729783
"1925",0.96915695681974,0.398601398601399
"1926",0.96915695681974,0.398780706473014
"1927",0.96915695681974,0.39896001434463
"1928",0.968814256339959,0.39896001434463
"1929",0.968814256339959,0.399139322216245
"1930",0.968814256339959,0.399318630087861
"1931",0.968814256339959,0.399677245831092
"1932",0.968814256339959,0.400035861574323
"1933",0.968814256339959,0.400215169445939
"1934",0.968814256339959,0.400394477317554
"1935",0.968814256339959,0.40057378518917
"1936",0.968814256339959,0.400753093060785
"1937",0.968814256339959,0.400932400932401
"1938",0.968814256339959,0.401111708804016
"1939",0.968814256339959,0.401291016675632
"1940",0.968471555860178,0.401291016675632
"1941",0.968471555860178,0.401470324547248
"1942",0.968471555860178,0.401649632418863
"1943",0.968471555860178,0.401828940290479
"1944",0.968471555860178,0.402008248162094
"1945",0.968471555860178,0.40218755603371
"1946",0.968471555860178,0.402366863905325
"1947",0.968471555860178,0.402546171776941
"1948",0.968471555860178,0.402725479648557
"1949",0.968471555860178,0.402904787520172
"1950",0.968471555860178,0.403084095391788
"1951",0.968471555860178,0.403263403263403
"1952",0.968471555860178,0.403442711135019
"1953",0.968471555860178,0.403622019006634
"1954",0.968471555860178,0.40380132687825
"1955",0.968471555860178,0.403980634749866
"1956",0.968471555860178,0.404159942621481
"1957",0.968471555860178,0.404339250493097
"1958",0.968471555860178,0.404518558364712
"1959",0.968471555860178,0.404697866236328
"1960",0.968471555860178,0.404877174107943
"1961",0.968128855380398,0.404877174107943
"1962",0.968128855380398,0.405056481979559
"1963",0.968128855380398,0.405235789851174
"1964",0.967786154900617,0.405235789851174
"1965",0.967786154900617,0.40541509772279
"1966",0.967786154900617,0.405594405594406
"1967",0.967786154900617,0.405773713466021
"1968",0.967786154900617,0.405953021337637
"1969",0.967443454420836,0.405953021337637
"1970",0.967100753941056,0.406311637080868
"1971",0.967100753941056,0.406490944952483
"1972",0.967100753941056,0.406670252824099
"1973",0.967100753941056,0.406849560695715
"1974",0.966758053461275,0.406849560695715
"1975",0.966758053461275,0.40702886856733
"1976",0.966758053461275,0.407208176438946
"1977",0.966758053461275,0.407387484310561
"1978",0.966758053461275,0.407566792182177
"1979",0.966758053461275,0.407746100053792
"1980",0.966758053461275,0.407925407925408
"1981",0.966758053461275,0.408104715797024
"1982",0.966415352981494,0.408104715797024
"1983",0.966415352981494,0.408284023668639
"1984",0.966415352981494,0.408463331540255
"1985",0.966415352981494,0.40864263941187
"1986",0.966415352981494,0.408821947283486
"1987",0.966415352981494,0.409001255155101
"1988",0.966415352981494,0.409180563026717
"1989",0.966072652501713,0.409180563026717
"1990",0.966072652501713,0.409359870898332
"1991",0.966072652501713,0.409539178769948
"1992",0.966072652501713,0.409718486641564
"1993",0.966072652501713,0.410077102384795
"1994",0.966072652501713,0.41025641025641
"1995",0.965729952021933,0.41025641025641
"1996",0.965729952021933,0.410435718128026
"1997",0.965729952021933,0.410615025999641
"1998",0.965729952021933,0.410794333871257
"1999",0.965387251542152,0.410794333871257
"2000",0.965387251542152,0.410973641742872
"2001",0.965387251542152,0.411152949614488
"2002",0.965387251542152,0.411332257486104
"2003",0.965387251542152,0.411511565357719
"2004",0.965387251542152,0.411690873229335
"2005",0.965044551062372,0.411690873229335
"2006",0.965044551062372,0.41187018110095
"2007",0.965044551062372,0.412049488972566
"2008",0.965044551062372,0.412228796844181
"2009",0.965044551062372,0.412408104715797
"2010",0.965044551062372,0.412587412587413
"2011",0.965044551062372,0.412766720459028
"2012",0.965044551062372,0.412946028330644
"2013",0.965044551062372,0.413125336202259
"2014",0.965044551062372,0.413304644073875
"2015",0.965044551062372,0.41348395194549
"2016",0.965044551062372,0.413663259817106
"2017",0.965044551062372,0.413842567688722
"2018",0.965044551062372,0.414021875560337
"2019",0.965044551062372,0.414201183431953
"2020",0.965044551062372,0.414380491303568
"2021",0.965044551062372,0.414559799175184
"2022",0.965044551062372,0.414739107046799
"2023",0.965044551062372,0.414918414918415
"2024",0.965044551062372,0.41509772279003
"2025",0.965044551062372,0.415277030661646
"2026",0.965044551062372,0.415456338533262
"2027",0.965044551062372,0.415635646404877
"2028",0.965044551062372,0.415814954276493
"2029",0.965044551062372,0.415994262148108
"2030",0.965044551062372,0.416173570019724
"2031",0.965044551062372,0.416352877891339
"2032",0.965044551062372,0.416532185762955
"2033",0.965044551062372,0.416711493634571
"2034",0.965044551062372,0.416890801506186
"2035",0.965044551062372,0.417070109377802
"2036",0.965044551062372,0.417249417249417
"2037",0.965044551062372,0.417428725121033
"2038",0.965044551062372,0.417608032992648
"2039",0.965044551062372,0.417787340864264
"2040",0.965044551062372,0.41796664873588
"2041",0.965044551062372,0.418145956607495
"2042",0.965044551062372,0.418325264479111
"2043",0.965044551062372,0.418504572350726
"2044",0.965044551062372,0.418683880222342
"2045",0.965044551062372,0.418863188093957
"2046",0.965044551062372,0.419042495965573
"2047",0.965044551062372,0.419221803837188
"2048",0.964701850582591,0.419221803837188
"2049",0.964701850582591,0.419401111708804
"2050",0.964701850582591,0.41958041958042
"2051",0.964701850582591,0.419759727452035
"2052",0.964701850582591,0.419939035323651
"2053",0.964701850582591,0.420118343195266
"2054",0.964701850582591,0.420297651066882
"2055",0.964701850582591,0.420476958938497
"2056",0.964701850582591,0.420656266810113
"2057",0.964701850582591,0.420835574681729
"2058",0.964701850582591,0.421014882553344
"2059",0.964701850582591,0.42119419042496
"2060",0.964701850582591,0.421373498296575
"2061",0.964701850582591,0.421552806168191
"2062",0.964701850582591,0.421732114039806
"2063",0.964701850582591,0.421911421911422
"2064",0.964701850582591,0.422270037654653
"2065",0.964701850582591,0.422449345526269
"2066",0.964701850582591,0.422628653397884
"2067",0.964701850582591,0.4228079612695
"2068",0.964701850582591,0.422987269141115
"2069",0.964701850582591,0.423166577012731
"2070",0.964701850582591,0.423345884884346
"2071",0.964701850582591,0.423525192755962
"2072",0.964701850582591,0.423704500627578
"2073",0.964701850582591,0.423883808499193
"2074",0.964701850582591,0.424063116370809
"2075",0.964701850582591,0.424242424242424
"2076",0.964701850582591,0.42442173211404
"2077",0.96435915010281,0.42442173211404
"2078",0.96435915010281,0.424601039985655
"2079",0.96435915010281,0.424780347857271
"2080",0.96435915010281,0.424959655728886
"2081",0.96435915010281,0.425138963600502
"2082",0.96435915010281,0.425318271472118
"2083",0.96435915010281,0.425497579343733
"2084",0.96435915010281,0.425676887215349
"2085",0.96435915010281,0.425856195086964
"2086",0.96435915010281,0.42603550295858
"2087",0.96435915010281,0.426214810830195
"2088",0.96435915010281,0.426394118701811
"2089",0.96435915010281,0.426573426573427
"2090",0.96435915010281,0.426752734445042
"2091",0.96435915010281,0.426932042316658
"2092",0.96435915010281,0.427111350188273
"2093",0.96435915010281,0.427290658059889
"2094",0.96435915010281,0.427469965931504
"2095",0.96435915010281,0.42764927380312
"2096",0.96435915010281,0.427828581674736
"2097",0.96435915010281,0.428007889546351
"2098",0.96435915010281,0.428187197417967
"2099",0.96435915010281,0.428366505289582
"2100",0.964016449623029,0.428366505289582
"2101",0.964016449623029,0.428725121032813
"2102",0.963673749143249,0.428725121032813
"2103",0.963673749143249,0.428904428904429
"2104",0.963673749143249,0.429083736776044
"2105",0.963673749143249,0.42926304464766
"2106",0.963673749143249,0.429442352519276
"2107",0.963673749143249,0.429980276134122
"2108",0.963673749143249,0.430159584005738
"2109",0.963673749143249,0.430338891877353
"2110",0.963673749143249,0.430518199748969
"2111",0.963673749143249,0.430697507620585
"2112",0.963331048663468,0.430697507620585
"2113",0.963331048663468,0.4308768154922
"2114",0.963331048663468,0.431056123363816
"2115",0.963331048663468,0.431235431235431
"2116",0.962988348183688,0.431235431235431
"2117",0.962988348183688,0.431414739107047
"2118",0.962988348183688,0.431594046978662
"2119",0.962988348183688,0.431773354850278
"2120",0.962645647703907,0.431773354850278
"2121",0.962645647703907,0.431952662721893
"2122",0.962645647703907,0.432131970593509
"2123",0.962645647703907,0.432311278465125
"2124",0.962645647703907,0.43249058633674
"2125",0.962645647703907,0.432669894208356
"2126",0.962645647703907,0.432849202079971
"2127",0.962645647703907,0.433028509951587
"2128",0.962302947224126,0.433028509951587
"2129",0.962302947224126,0.433207817823202
"2130",0.962302947224126,0.433387125694818
"2131",0.962302947224126,0.433566433566434
"2132",0.961960246744345,0.433925049309665
"2133",0.961960246744345,0.43410435718128
"2134",0.961960246744345,0.434283665052896
"2135",0.961960246744345,0.434462972924511
"2136",0.961960246744345,0.434642280796127
"2137",0.961960246744345,0.434821588667743
"2138",0.961960246744345,0.435000896539358
"2139",0.961960246744345,0.435180204410974
"2140",0.961960246744345,0.435359512282589
"2141",0.961960246744345,0.435538820154205
"2142",0.961960246744345,0.43571812802582
"2143",0.961960246744345,0.435897435897436
"2144",0.961960246744345,0.436076743769051
"2145",0.961960246744345,0.436256051640667
"2146",0.961960246744345,0.436614667383898
"2147",0.961960246744345,0.436793975255514
"2148",0.961960246744345,0.436973283127129
"2149",0.961960246744345,0.437152590998745
"2150",0.961960246744345,0.43733189887036
"2151",0.961960246744345,0.437511206741976
"2152",0.961960246744345,0.437690514613592
"2153",0.961960246744345,0.437869822485207
"2154",0.961960246744345,0.438049130356823
"2155",0.961960246744345,0.438228438228438
"2156",0.961960246744345,0.438407746100054
"2157",0.961960246744345,0.438587053971669
"2158",0.961960246744345,0.438766361843285
"2159",0.961960246744345,0.438945669714901
"2160",0.961960246744345,0.439124977586516
"2161",0.961960246744345,0.439304285458132
"2162",0.961960246744345,0.439483593329747
"2163",0.961960246744345,0.439842209072978
"2164",0.961960246744345,0.440021516944594
"2165",0.961960246744345,0.440200824816209
